date,monitors,subplot,point,hit_1,hit_2,hit_3,hit_4,hit_5,hit_6,hit_7,hit_8,UNKNOWNS,notes,Date Entered,Entered By,Data Entry Notes,Data Location,QA/QC
8/3/2018,"Jared, Cliff",Soddie BS 5,17,VACSPP,JUNPAR,LITTER,,,,,,,,10/12/2018,LS,,Subplot Datasheets,JC
8/3/2018,"Jared, Cliff",Soddie BS 5,18,VACSPP,ROCK,,,,,,,,,10/12/2018,LS,,Subplot Datasheets,JC
8/3/2018,"Jared, Cliff",Soddie BS 5,19,SOLMUL,ROCK,,,,,,,,,10/12/2018,LS,,Subplot Datasheets,JC
8/3/2018,"Jared, Cliff",Soddie BS 5,20,LITTER,,,,,,,,,,10/12/2018,LS,,Subplot Datasheets,JC
8/3/2018,"Jared, Cliff",Soddie BS 5,21,ROCK,,,,,,,,,,10/12/2018,LS,,Subplot Datasheets,JC
8/3/2018,"Jared, Cliff",Soddie BS 5,22,ROCK,,,,,,,,,,10/12/2018,LS,,Subplot Datasheets,JC
8/3/2018,"Jared, Cliff",Soddie BS 5,23,JUNPAR,VACSPP,LITTER,,,,,,,,10/12/2018,LS,,Subplot Datasheets,JC
8/3/2018,"Jared, Cliff",Soddie BS 5,24,ROCK,,,,,,,,,,10/12/2018,LS,,Subplot Datasheets,JC
8/3/2018,"Jared, Cliff",Soddie BS 5,25,VACSPP,MINOBT,,,,,,,,,10/12/2018,LS,,Subplot Datasheets,JC
8/3/2018,"Jared, Cliff",Soddie BS 5,26,LITTER,ROCK,,,,,,,,,10/12/2018,LS,,Subplot Datasheets,JC
8/3/2018,"Jared, Cliff",Soddie BS 5,27,VACSPP,SELDEN,,,,,,,,,10/12/2018,LS,,Subplot Datasheets,JC
8/3/2018,"Jared, Cliff",Soddie BS 5,28,JUNPAR,SOLMUL,LITTER,ROCK,,,,,,,10/12/2018,LS,,Subplot Datasheets,JC
8/3/2018,"Jared, Cliff",Soddie BS 5,29,ROCK,,,,,,,,,,10/12/2018,LS,,Subplot Datasheets,JC
8/3/2018,"Jared, Cliff",Soddie BS 5,30,VACSPP,LITTER,,,,,,,,,10/12/2018,LS,,Subplot Datasheets,JC
8/3/2018,"Jared, Cliff",Soddie BS 5,31,VACSPP,ROCK,,,,,,,,,10/12/2018,LS,,Subplot Datasheets,JC
8/3/2018,"Jared, Cliff",Soddie BS 5,32,ROCK,,,,,,,,,,10/12/2018,LS,,Subplot Datasheets,JC
8/3/2018,"Jared, Cliff",Soddie BS 5,33,ROCK,,,,,,,,,,10/12/2018,LS,,Subplot Datasheets,JC
8/3/2018,"Jared, Cliff",Soddie BS 5,34,ROCK,,,,,,,,,,10/12/2018,LS,,Subplot Datasheets,JC
8/3/2018,"Jared, Cliff",Soddie BS 5,35,DANINT,LITTER,,,,,,,,,10/12/2018,LS,,Subplot Datasheets,JC
8/3/2018,"Jared, Cliff",Soddie BS 5,36,ROCK,,,,,,,,,,10/12/2018,LS,,Subplot Datasheets,JC
8/3/2018,"Jared, Cliff",Soddie BS 5,37,JUNPAR,LITTER,,,,,,,,,10/12/2018,LS,,Subplot Datasheets,JC
8/3/2018,"Jared, Cliff",Soddie BS 5,38,ROCK,,,,,,,,,,10/12/2018,LS,,Subplot Datasheets,JC
8/3/2018,"Jared, Cliff",Soddie BS 5,39,ROCK,,,,,,,,,,10/12/2018,LS,,Subplot Datasheets,JC
8/3/2018,"Jared, Cliff",Soddie BS 5,40,VACSPP,LITTER,,,,,,,,,10/12/2018,LS,,Subplot Datasheets,JC
8/3/2018,"Jared, Cliff",Soddie BS 5,41,VACSPP,LITTER,,,,,,,,,10/12/2018,LS,,Subplot Datasheets,JC
8/3/2018,"Jared, Cliff",Soddie BS 5,42,SOLMUL,LITTER,,,,,,,,,10/12/2018,LS,,Subplot Datasheets,JC
8/3/2018,"Jared, Cliff",Soddie BS 5,43,VACSPP,,,,,,,,,,10/12/2018,LS,,Subplot Datasheets,JC
8/3/2018,"Jared, Cliff",Soddie BS 5,44,CARSPP1,VACSPP,ROCK,,,,,,,,10/12/2018,LS,,Subplot Datasheets,JC
8/3/2018,"Jared, Cliff",Soddie BS 5,45,LITTER,,,,,,,,,,10/12/2018,LS,,Subplot Datasheets,JC
8/3/2018,"Jared, Cliff",Soddie BS 5,46,DANINT,VACSPP,LITTER,,,,,,,,10/12/2018,LS,,Subplot Datasheets,JC
8/3/2018,"Jared, Cliff",Soddie BS 5,47,JUNPAR,LITTER,,,,,,,,,10/12/2018,LS,,Subplot Datasheets,JC
8/3/2018,"Jared, Cliff",Soddie BS 5,48,VACSPP,LITTER,,,,,,,,,10/12/2018,LS,,Subplot Datasheets,JC
8/3/2018,"Jared, Cliff",Soddie BS 5,49,ERISIM,LITTER,,,,,,,,,10/12/2018,LS,,Subplot Datasheets,JC
8/3/2018,"Jared, Cliff",Soddie BS 5,50,ROCK,,,,,,,,,,10/12/2018,LS,,Subplot Datasheets,JC
8/3/2018,"Jared, Cliff",Soddie BS 5,P,ANTMED,ARTSCO,,,,,,,,,10/12/2018,LS,,Subplot Datasheets,JC
8/3/2018,"Jared, Cliff",SBS 4,1,LITTER,,,,,,,,,,10/12/2018,LS,,Subplot Datasheets,JC
8/3/2018,"Jared, Cliff",SBS 4,2,JUNPAR,ANTMED,,,,,,,,,10/12/2018,LS,,Subplot Datasheets,JC
8/3/2018,"Jared, Cliff",SBS 4,3,LITTER,,,,,,,,,,10/12/2018,LS,,Subplot Datasheets,JC
8/3/2018,"Jared, Cliff",SBS 4,4,LITTER,,,,,,,,,,10/12/2018,LS,,Subplot Datasheets,JC
8/3/2018,"Jared, Cliff",SBS 4,5,VAC sp. ,,,,,,,,,,10/12/2018,LS,,Subplot Datasheets,JC
8/3/2018,"Jared, Cliff",SBS 4,6,ANTMED,,,,,,,,,,10/12/2018,LS,,Subplot Datasheets,JC
8/3/2018,"Jared, Cliff",SBS 4,7,VAC sp. ,LITTER,,,,,,,,,10/12/2018,LS,,Subplot Datasheets,JC
8/3/2018,"Jared, Cliff",SBS 4,8,VAC sp. ,LITTER,,,,,,,,,10/12/2018,LS,,Subplot Datasheets,JC
8/3/2018,"Jared, Cliff",SBS 4,9,LITTER,,,,,,,,,,10/12/2018,LS,,Subplot Datasheets,JC
8/3/2018,"Jared, Cliff",SBS 4,10,LITTER,,,,,,,,,,10/12/2018,LS,,Subplot Datasheets,JC
8/3/2018,"Jared, Cliff",SBS 4,11,LITTER,,,,,,,,,,10/12/2018,LS,,Subplot Datasheets,JC
8/3/2018,"Jared, Cliff",SBS 4,12,LITTER,,,,,,,,,,10/12/2018,LS,,Subplot Datasheets,JC
8/3/2018,"Jared, Cliff",SBS 4,13,AREFEN,LITTER,,,,,,,,,10/12/2018,LS,,Subplot Datasheets,JC
8/3/2018,"Jared, Cliff",SBS 4,14,VAC sp. ,,,,,,,,,,10/12/2018,LS,,Subplot Datasheets,JC
8/3/2018,"Jared, Cliff",SBS 4,15,VAC sp. ,LITTER,,,,,,,,,10/12/2018,LS,,Subplot Datasheets,JC
8/3/2018,"Jared, Cliff",SBS 4,16,LITTER,,,,,,,,,,10/12/2018,LS,,Subplot Datasheets,JC
8/3/2018,"Jared, Cliff",SBS 4,17,JUNPAR,LITTER,,,,,,,,,10/12/2018,LS,,Subplot Datasheets,JC
8/3/2018,"Jared, Cliff",SBS 4,18,VAC sp. ,LITTER,,,,,,,,,10/12/2018,LS,,Subplot Datasheets,JC
8/3/2018,"Jared, Cliff",SBS 4,19,VAC sp. ,,,,,,,,,,10/12/2018,LS,,Subplot Datasheets,JC
8/3/2018,"Jared, Cliff",SBS 4,20,LITTER,,,,,,,,,,10/12/2018,LS,,Subplot Datasheets,JC
8/3/2018,"Jared, Cliff",SBS 4,21,LITTER,,,,,,,,,,10/12/2018,LS,,Subplot Datasheets,JC
8/3/2018,"Jared, Cliff",SBS 4,22,DANINT,ANTMED,LITTER,,,,,,,,10/12/2018,LS,,Subplot Datasheets,JC
8/3/2018,"Jared, Cliff",SBS 4,23,CAR sp. 1,LITTER,,,,,,,,,10/12/2018,LS,,Subplot Datasheets,JC
8/3/2018,"Jared, Cliff",SBS 4,24,DANINT,CAR sp. 1,LITTER,,,,,,,,10/12/2018,LS,,Subplot Datasheets,JC
8/3/2018,"Jared, Cliff",SBS 4,25,LITTER,,,,,,,,,,10/12/2018,LS,,Subplot Datasheets,JC
8/3/2018,"Jared, Cliff",SBS 4,26,ROCK,,,,,,,,,,10/12/2018,LS,,Subplot Datasheets,JC
8/3/2018,"Jared, Cliff",SBS 4,27,VAC sp. ,LITTER,,,,,,,,,10/12/2018,LS,,Subplot Datasheets,JC
8/3/2018,"Jared, Cliff",SBS 4,28,VAC sp. ,CAR sp. 1,,,,,,,,,10/12/2018,LS,,Subplot Datasheets,JC
8/3/2018,"Jared, Cliff",SBS 4,29,LITTER,,,,,,,,,,10/12/2018,LS,,Subplot Datasheets,JC
8/3/2018,"Jared, Cliff",SBS 4,30,VAC sp. ,SELDEN,,,,,,,,,10/12/2018,LS,,Subplot Datasheets,JC
8/3/2018,"Jared, Cliff",SBS 4,31,ROCK,,,,,,,,,,10/12/2018,LS,,Subplot Datasheets,JC
8/3/2018,"Jared, Cliff",SBS 4,32,ROCK,,,,,,,,,,10/12/2018,LS,,Subplot Datasheets,JC
8/3/2018,"Jared, Cliff",SBS 4,33,VAC sp. ,ROCK,,,,,,,,,10/12/2018,LS,,Subplot Datasheets,JC
8/3/2018,"Jared, Cliff",SBS 4,34,ROCK,,,,,,,,,,10/12/2018,LS,,Subplot Datasheets,JC
8/3/2018,"Jared, Cliff",SBS 4,35,VAC sp. ,LITTER,,,,,,,,,10/12/2018,LS,,Subplot Datasheets,JC
8/3/2018,"Jared, Cliff",SBS 4,36,VAC sp. ,MINOBT,,,,,,,,,10/12/2018,LS,,Subplot Datasheets,JC
8/3/2018,"Jared, Cliff",SBS 4,37,VAC sp. ,ANTMED,,,,,,,,,10/12/2018,LS,,Subplot Datasheets,JC
8/3/2018,"Jared, Cliff",SBS 4,38,LITTER,,,,,,,,,,10/12/2018,LS,,Subplot Datasheets,JC
8/3/2018,"Jared, Cliff",SBS 4,39,LITTER,,,,,,,,,,10/12/2018,LS,,Subplot Datasheets,JC
8/3/2018,"Jared, Cliff",SBS 4,40,SELDEN,,,,,,,,,,10/12/2018,LS,,Subplot Datasheets,JC
8/3/2018,"Jared, Cliff",SBS 4,41,LITTER,,,,,,,,,,10/12/2018,LS,,Subplot Datasheets,JC
8/3/2018,"Jared, Cliff",SBS 4,42,VAC sp. ,ROCK,,,,,,,,,10/12/2018,LS,,Subplot Datasheets,JC
8/3/2018,"Jared, Cliff",SBS 4,43,VAC sp. ,LITTER,,,,,,,,,10/12/2018,LS,,Subplot Datasheets,JC
8/3/2018,"Jared, Cliff",SBS 4,44,VAC sp. ,,,,,,,,,,10/12/2018,LS,,Subplot Datasheets,JC
8/3/2018,"Jared, Cliff",SBS 4,45,ROCK,,,,,,,,,,10/12/2018,LS,,Subplot Datasheets,JC
8/3/2018,"Jared, Cliff",SBS 4,46,JUNPAR,LITTER,,,,,,,,,10/12/2018,LS,,Subplot Datasheets,JC
8/3/2018,"Jared, Cliff",SBS 4,47,ROCK,,,,,,,,,,10/12/2018,LS,,Subplot Datasheets,JC
8/3/2018,"Jared, Cliff",SBS 4,48,ROCK,,,,,,,,,,10/12/2018,LS,,Subplot Datasheets,JC
8/3/2018,"Jared, Cliff",SBS 4,49,ROCK,,,,,,,,,,10/12/2018,LS,,Subplot Datasheets,JC
8/3/2018,"Jared, Cliff",SBS 4,50,ROCK,,,,,,,,,,10/12/2018,LS,,Subplot Datasheets,JC
8/3/2018,"Jared, Cliff",SBS 4,P,TRISPI,ARTSCO,LICHEN,,,,,,,,10/12/2018,LS,,Subplot Datasheets,JC
8/3/2018,"Jared, Cliff",SBS 8,1,JUNPAR,LITTER,,,,,,,,,10/12/2018,LS,,Subplot Datasheets,JC
8/3/2018,"Jared, Cliff",SBS 8,2,CAR sp. 1,LITTER,,,,,,,,,10/12/2018,LS,,Subplot Datasheets,JC
